admin2,admin3,admin4,partner,province,municipality,barangay,date,Selected,First Installment,Second Installment
PH083700000,PH083715000,PH083715039,IFRC,Leyte,Carigara,Tinaguban,11/1/18,0,1,59
PH083700000,PH083715000,PH083715040,IFRC,Leyte,Carigara,Upper Hiraan,9/27/18,50,0,0
PH083700000,PH083715000,PH083715040,IFRC,Leyte,Carigara,Upper Hiraan,10/25/18,0,50,0
PH083700000,PH083715000,PH083715040,IFRC,Leyte,Carigara,Upper Hiraan,11/1/18,0,0,50
PH083700000,PH083715000,PH083715041,IFRC,Leyte,Carigara,Upper Sogod,9/27/18,74,0,0
PH083700000,PH083715000,PH083715041,IFRC,Leyte,Carigara,Upper Sogod,10/25/18,0,74,0
PH083700000,PH083715000,PH083715041,IFRC,Leyte,Carigara,Upper Sogod,11/1/18,0,0,74
PH083700000,PH083717000,PH083717012,IFRC,Leyte,Dagami,Cabunga-an,8/23/18,13,12,0
PH083700000,PH083717000,PH083717012,IFRC,Leyte,Dagami,Cabunga-an,10/18/18,0,0,12
PH083700000,PH083717000,PH083717059,IFRC,Leyte,Dagami,Capulhan,8/23/18,28,28,0
PH083700000,PH083717000,PH083717059,IFRC,Leyte,Dagami,Capulhan,10/18/18,0,0,27
PH083700000,PH083717000,PH083717059,IFRC,Leyte,Dagami,Capulhan,11/22/18,0,0,1
PH083700000,PH083717000,PH083717034,IFRC,Leyte,Dagami,Ormocay,8/23/18,32,31,0
PH083700000,PH083717000,PH083717034,IFRC,Leyte,Dagami,Ormocay,10/18/18,0,0,30
PH083700000,PH083717000,PH083717035,IFRC,Leyte,Dagami,Palacio,8/23/18,43,43,0
PH083700000,PH083717000,PH083717035,IFRC,Leyte,Dagami,Palacio,10/18/18,0,0,43
PH083700000,PH083717000,PH083717061,IFRC,Leyte,Dagami,Paraiso,8/23/18,80,79,0
PH083700000,PH083717000,PH083717061,IFRC,Leyte,Dagami,Paraiso,10/18/18,0,0,72
PH083700000,PH083717000,PH083717061,IFRC,Leyte,Dagami,Paraiso,11/22/18,0,0,5
PH083700000,PH083718000,PH083718006,German Red Cross,Leyte,Dulag,Cabacungan,9/27/18,319,0,0
PH083700000,PH083718000,PH083718006,German Red Cross,Leyte,Dulag,Cabacungan,11/15/18,0,318,0
PH083700000,PH083718000,PH083718025,German Red Cross,Leyte,Dulag,Candao (Pob.),11/22/18,94,94,0
PH083700000,PH083718000,PH083718027,German Red Cross,Leyte,Dulag,Combis (Pob.),11/22/18,181,181,0
PH083700000,PH083718000,PH083718028,German Red Cross,Leyte,Dulag,Highway (Pob.),10/25/18,268,0,0
PH083700000,PH083718000,PH083718028,German Red Cross,Leyte,Dulag,Highway (Pob.),11/15/18,0,268,0
PH083700000,PH083722000,PH083722008,Netherlands Red Cross,Leyte,Isabel,Cangag,11/22/18,83,83,0
PH083700000,PH083722000,PH083722017,Netherlands Red Cross,Leyte,Isabel,Puting Bato,11/22/18,57,57,0
PH083700000,PH083724000,PH083724002,IFRC,Leyte,Javier (Bugho),Andres Bonifacio,11/22/18,67,67,0
PH083700000,PH083724000,PH083724004,IFRC,Leyte,Javier (Bugho),Binulho,11/22/18,95,95,0
PH083700000,PH083724000,PH083724005,IFRC,Leyte,Javier (Bugho),Calzada,11/22/18,51,51,0
PH083700000,PH083724000,PH083724007,IFRC,Leyte,Javier (Bugho),Caranhug,11/22/18,65,64,0
PH083700000,PH083724000,PH083724010,IFRC,Leyte,Javier (Bugho),Comatin,11/22/18,153,153,0
PH083700000,PH083724000,PH083724012,IFRC,Leyte,Javier (Bugho),Inayupan,11/22/18,64,62,0
PH083700000,PH083724000,PH083724013,IFRC,Leyte,Javier (Bugho),Laray,11/22/18,67,67,0
PH083700000,PH083724000,PH083724014,IFRC,Leyte,Javier (Bugho),Magsaysay (Responde),11/22/18,30,30,0
PH083700000,PH083724000,PH083724015,IFRC,Leyte,Javier (Bugho),Malitbogay,11/22/18,81,81,0
PH083700000,PH083724000,PH083724016,IFRC,Leyte,Javier (Bugho),Manarug,11/22/18,34,34,0
PH083700000,PH083724000,PH083724021,IFRC,Leyte,Javier (Bugho),Pinocawan,11/22/18,86,86,0
PH083700000,PH083724000,PH083724028,IFRC,Leyte,Javier (Bugho),San Sotero (Tambis),11/22/18,79,75,0
PH083700000,PH083724000,PH083724027,IFRC,Leyte,Javier (Bugho),Talisayan,11/22/18,74,74,0
PH083700000,PH083724000,PH083724029,IFRC,Leyte,Javier (Bugho),Ulhay,11/22/18,52,51,0
PH083700000,PH083725000,PH083725005,German Red Cross,Leyte,Julita,Bongdo,10/25/18,145,0,0
PH083700000,PH083725000,PH083725005,German Red Cross,Leyte,Julita,Bongdo,11/22/18,-5,0,0
PH083700000,PH083725000,PH083725018,German Red Cross,Leyte,Julita,Poblacion District I,11/22/18,118,118,0
PH083700000,PH083725000,PH083725019,German Red Cross,Leyte,Julita,Poblacion District II,11/22/18,215,215,0
PH083700000,PH083725000,PH083725020,German Red Cross,Leyte,Julita,Poblacion District III,11/22/18,141,141,0
PH083700000,PH083725000,PH083725021,German Red Cross,Leyte,Julita,Poblacion District IV,11/22/18,187,187,0
PH083700000,PH083730000,PH083730002,American Red Cross,Leyte,Macarthur,Burabod,9/27/18,78,0,0
PH083700000,PH083730000,PH083730002,American Red Cross,Leyte,Macarthur,Burabod,10/4/18,1,0,0
PH083700000,PH083730000,PH083730002,American Red Cross,Leyte,Macarthur,Burabod,11/22/18,0,79,0
PH083700000,PH083730000,PH083730007,American Red Cross,Leyte,Macarthur,Danao,9/27/18,33,0,0
PH083700000,PH083730000,PH083730007,American Red Cross,Leyte,Macarthur,Danao,10/4/18,-11,0,0
PH083700000,PH083730000,PH083730007,American Red Cross,Leyte,Macarthur,Danao,11/22/18,0,22,0
PH083700000,PH083730000,PH083730009,American Red Cross,Leyte,Macarthur,Kiling,9/27/18,57,0,0
PH083700000,PH083730000,PH083730009,American Red Cross,Leyte,Macarthur,Kiling,10/4/18,-2,0,0
PH083700000,PH083730000,PH083730009,American Red Cross,Leyte,Macarthur,Kiling,11/22/18,0,55,0
PH083700000,PH083730000,PH083730010,American Red Cross,Leyte,Macarthur,Lanawan,9/27/18,70,0,0
PH083700000,PH083730000,PH083730010,American Red Cross,Leyte,Macarthur,Lanawan,10/4/18,-2,0,0
PH083700000,PH083730000,PH083730010,American Red Cross,Leyte,Macarthur,Lanawan,11/22/18,0,67,0
PH083700000,PH083730000,PH083730013,American Red Cross,Leyte,Macarthur,Oguisan,9/27/18,43,0,0
PH083700000,PH083730000,PH083730024,American Red Cross,Leyte,Macarthur,San Antonio,9/27/18,97,0,0
PH083700000,PH083730000,PH083730024,American Red Cross,Leyte,Macarthur,San Antonio,10/4/18,2,0,0
PH083700000,PH083730000,PH083730024,American Red Cross,Leyte,Macarthur,San Antonio,11/22/18,0,99,0
PH083700000,PH083730000,PH083730025,American Red Cross,Leyte,Macarthur,San Isidro,9/27/18,39,0,0
PH083700000,PH083730000,PH083730025,American Red Cross,Leyte,Macarthur,San Isidro,10/4/18,-18,0,0
PH083700000,PH083730000,PH083730025,American Red Cross,Leyte,Macarthur,San Isidro,11/22/18,0,21,0
PH083700000,PH083730000,PH083730028,American Red Cross,Leyte,Macarthur,Santa Isabel,9/27/18,148,0,0
PH083700000,PH083730000,PH083730028,American Red Cross,Leyte,Macarthur,Santa Isabel,10/4/18,-7,0,0
PH083700000,PH083730000,PH083730028,American Red Cross,Leyte,Macarthur,Santa Isabel,11/22/18,0,141,0
PH083700000,PH083730000,PH083730032,American Red Cross,Leyte,Macarthur,Villa Imelda,9/27/18,80,0,0
PH083700000,PH083730000,PH083730032,American Red Cross,Leyte,Macarthur,Villa Imelda,10/4/18,-2,0,0
PH083700000,PH083730000,PH083730032,American Red Cross,Leyte,Macarthur,Villa Imelda,10/25/18,-10,0,0
PH083700000,PH083730000,PH083730032,American Red Cross,Leyte,Macarthur,Villa Imelda,11/22/18,10,78,0
PH083700000,PH083735000,PH083735003,American Red Cross,Leyte,Mayorga,Burgos,9/27/18,129,0,0
PH083700000,PH083735000,PH083735003,American Red Cross,Leyte,Mayorga,Burgos,10/4/18,-3,0,0
PH083700000,PH083735000,PH083735003,American Red Cross,Leyte,Mayorga,Burgos,11/22/18,0,126,0
PH083700000,PH083735000,PH083735012,American Red Cross,Leyte,Mayorga,San Roque,9/27/18,135,0,0
PH083700000,PH083735000,PH083735012,American Red Cross,Leyte,Mayorga,San Roque,10/4/18,-93,0,0
PH083700000,PH083735000,PH083735012,American Red Cross,Leyte,Mayorga,San Roque,11/22/18,0,42,0
PH083700000,PH083735000,PH083735014,American Red Cross,Leyte,Mayorga,Talisay,9/27/18,100,0,0
PH083700000,PH083735000,PH083735014,American Red Cross,Leyte,Mayorga,Talisay,10/4/18,-3,0,0
PH083700000,PH083735000,PH083735014,American Red Cross,Leyte,Mayorga,Talisay,11/22/18,0,97,0
PH083700000,PH083735000,PH083735015,American Red Cross,Leyte,Mayorga,Union,9/27/18,148,0,0
PH083700000,PH083735000,PH083735015,American Red Cross,Leyte,Mayorga,Union,10/4/18,-2,0,0
PH083700000,PH083735000,PH083735015,American Red Cross,Leyte,Mayorga,Union,11/22/18,0,146,0
PH083700000,PH083735000,PH083735016,American Red Cross,Leyte,Mayorga,Wilson,9/27/18,55,0,0
PH083700000,PH083735000,PH083735016,American Red Cross,Leyte,Mayorga,Wilson,11/22/18,0,55,0
PH083700000,PH083736000,PH083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,11/22/18,39,39,0
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,11/22/18,53,53,0
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,11/22/18,57,57,0
PH083700000,PH083739000,PH083739001,IFRC,Leyte,Palo,Anahaway,9/27/18,68,0,0
PH083700000,PH083739000,PH083739001,IFRC,Leyte,Palo,Anahaway,10/25/18,0,68,0
PH083700000,PH083739000,PH083739001,IFRC,Leyte,Palo,Anahaway,11/1/18,0,0,67
PH083700000,PH083739000,PH083739001,IFRC,Leyte,Palo,Anahaway,11/22/18,0,0,1
PH083700000,PH083739000,PH083739006,IFRC,Leyte,Palo,Cabarasan Daku,9/27/18,58,0,0
PH083700000,PH083739000,PH083739006,IFRC,Leyte,Palo,Cabarasan Daku,10/25/18,0,57,0
PH083700000,PH083739000,PH083739006,IFRC,Leyte,Palo,Cabarasan Daku,11/1/18,0,0,56
PH083700000,PH083739000,PH083739006,IFRC,Leyte,Palo,Cabarasan Daku,11/22/18,0,0,1
PH083700000,PH083739000,PH083739007,IFRC,Leyte,Palo,Cabarasan Guti,9/27/18,31,0,0
PH083700000,PH083739000,PH083739007,IFRC,Leyte,Palo,Cabarasan Guti,10/25/18,0,31,0
PH083700000,PH083739000,PH083739007,IFRC,Leyte,Palo,Cabarasan Guti,11/1/18,0,0,31
PH083700000,PH083739000,PH083739010,IFRC,Leyte,Palo,Cangumbang,9/27/18,78,0,0
PH083700000,PH083739000,PH083739010,IFRC,Leyte,Palo,Cangumbang,10/25/18,0,77,0
PH083700000,PH083739000,PH083739010,IFRC,Leyte,Palo,Cangumbang,11/1/18,0,0,77
PH083700000,PH083739000,PH083739011,IFRC,Leyte,Palo,Canhidoc,9/27/18,52,0,0
PH083700000,PH083739000,PH083739011,IFRC,Leyte,Palo,Canhidoc,10/25/18,0,51,0
PH083700000,PH083739000,PH083739011,IFRC,Leyte,Palo,Canhidoc,11/1/18,0,0,51
PH083700000,PH083739000,PH083739012,IFRC,Leyte,Palo,Capirawan,9/27/18,117,0,0
PH083700000,PH083739000,PH083739012,IFRC,Leyte,Palo,Capirawan,10/25/18,0,117,0
PH083700000,PH083739000,PH083739012,IFRC,Leyte,Palo,Capirawan,11/1/18,0,0,115
PH083700000,PH083739000,PH083739012,IFRC,Leyte,Palo,Capirawan,11/22/18,0,0,2
PH083700000,PH083739000,PH083739014,IFRC,Leyte,Palo,Cogon (Cogon San Joaquin),9/27/18,104,0,0
PH083700000,PH083739000,PH083739014,IFRC,Leyte,Palo,Cogon (Cogon San Joaquin),10/25/18,0,104,0
PH083700000,PH083739000,PH083739014,IFRC,Leyte,Palo,Cogon (Cogon San Joaquin),11/1/18,0,0,100
PH083700000,PH083739000,PH083739014,IFRC,Leyte,Palo,Cogon (Cogon San Joaquin),11/22/18,0,0,3
PH083700000,PH083739000,PH083739026,IFRC,Leyte,Palo,San Agustin,9/27/18,95,0,0
PH083700000,PH083739000,PH083739026,IFRC,Leyte,Palo,San Agustin,10/25/18,0,94,0
PH083700000,PH083739000,PH083739026,IFRC,Leyte,Palo,San Agustin,11/1/18,0,0,92
PH083700000,PH083739000,PH083739026,IFRC,Leyte,Palo,San Agustin,11/22/18,1,1,3
PH083700000,PH083739000,PH083739027,IFRC,Leyte,Palo,San Antonio,9/27/18,69,0,0
PH083700000,PH083739000,PH083739027,IFRC,Leyte,Palo,San Antonio,10/25/18,0,69,0
PH083700000,PH083739000,PH083739027,IFRC,Leyte,Palo,San Antonio,11/1/18,0,0,63
PH083700000,PH083739000,PH083739027,IFRC,Leyte,Palo,San Antonio,11/22/18,0,0,2
PH083700000,PH083739000,PH083739032,IFRC,Leyte,Palo,Tacuranga,9/27/18,124,0,0
PH083700000,PH083739000,PH083739032,IFRC,Leyte,Palo,Tacuranga,10/25/18,0,124,0
PH083700000,PH083739000,PH083739032,IFRC,Leyte,Palo,Tacuranga,11/1/18,0,0,124
PH083700000,PH083741000,PH083741005,IFRC,Leyte,Pastrana,Calsadahay,11/1/18,72,72,72
PH083700000,PH083741000,PH083741010,IFRC,Leyte,Pastrana,Dumarag,11/1/18,54,54,54
PH083700000,PH083741000,PH083741011,IFRC,Leyte,Pastrana,Guindapunan,11/1/18,35,35,35
PH083700000,PH083741000,PH083741011,IFRC,Leyte,Pastrana,Guindapunan,11/22/18,1,1,1
PH083700000,PH083741000,PH083741026,IFRC,Leyte,Pastrana,Sapsap,11/1/18,55,55,55
PH083700000,PH083743000,PH083743001,IFRC,Leyte,San Miguel,Bagacay,9/20/18,90,90,0
PH083700000,PH083743000,PH083743001,IFRC,Leyte,San Miguel,Bagacay,10/18/18,0,0,87
PH083700000,PH083743000,PH083743001,IFRC,Leyte,San Miguel,Bagacay,11/22/18,0,0,1
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,9/20/18,147,143,0
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,10/18/18,0,0,140
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,11/15/18,0,1,3
PH083700000,PH083743000,PH083743003,IFRC,Leyte,San Miguel,Bairan,11/22/18,101,101,0
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,9/20/18,167,167,0
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,10/18/18,0,0,167
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,9/20/18,85,84,0
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,10/18/18,0,0,83
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,11/15/18,0,0,1
PH083700000,PH083743000,PH083743006,IFRC,Leyte,San Miguel,Capilihan,11/22/18,35,35,0
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,9/20/18,83,83,0
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,10/18/18,0,0,82
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,11/15/18,0,0,1
PH083700000,PH083743000,PH083743023,IFRC,Leyte,San Miguel,Cayare (West Poblacion),11/22/18,100,100,0
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,9/20/18,206,196,0
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,10/18/18,0,0,192
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,11/15/18,0,0,1
PH083700000,PH083743000,PH083743011,IFRC,Leyte,San Miguel,Impo,9/20/18,40,40,0
PH083700000,PH083743000,PH083743011,IFRC,Leyte,San Miguel,Impo,10/18/18,0,0,38
PH083700000,PH083743000,PH083743012,IFRC,Leyte,San Miguel,Kinalumsan,9/20/18,40,40,0
PH083700000,PH083743000,PH083743012,IFRC,Leyte,San Miguel,Kinalumsan,10/18/18,0,0,40
PH083700000,PH083743000,PH083743009,IFRC,Leyte,San Miguel,Libtong (East Poblacion),11/22/18,263,263,0
PH083700000,PH083743000,PH083743014,IFRC,Leyte,San Miguel,Lukay,11/22/18,86,86,0
PH083700000,PH083743000,PH083743015,IFRC,Leyte,San Miguel,Malaguinabot,11/22/18,118,118,0
PH083700000,PH083743000,PH083743017,IFRC,Leyte,San Miguel,Mawodpawod,9/20/18,65,65,0
PH083700000,PH083743000,PH083743017,IFRC,Leyte,San Miguel,Mawodpawod,10/18/18,0,0,58
PH083700000,PH083743000,PH083743017,IFRC,Leyte,San Miguel,Mawodpawod,11/15/18,0,0,3
PH083700000,PH083743000,PH083743018,IFRC,Leyte,San Miguel,Patong,9/20/18,51,50,0
PH083700000,PH083743000,PH083743018,IFRC,Leyte,San Miguel,Patong,10/18/18,0,0,50
PH083700000,PH083743000,PH083743020,IFRC,Leyte,San Miguel,San Andres,9/20/18,44,42,0
PH083700000,PH083743000,PH083743020,IFRC,Leyte,San Miguel,San Andres,10/18/18,0,0,42
PH083700000,PH083743000,PH083743022,IFRC,Leyte,San Miguel,Santol,9/20/18,78,78,0
PH083700000,PH083743000,PH083743022,IFRC,Leyte,San Miguel,Santol,10/18/18,0,0,78
PH083700000,PH083744000,PH083744006,IFRC,Leyte,Santa Fe,Milagrosa,11/1/18,60,60,60
PH083700000,PH083744000,PH083744007,IFRC,Leyte,Santa Fe,Pilit,11/1/18,116,113,108
PH083700000,PH083744000,PH083744012,IFRC,Leyte,Santa Fe,San Isidro,11/1/18,263,263,262
PH083700000,PH083744000,PH083744013,IFRC,Leyte,Santa Fe,San Juan,11/1/18,124,123,123
PH083700000,PH083744000,PH083744015,IFRC,Leyte,Santa Fe,San Roque,11/1/18,168,168,165
PH083700000,PH083744000,PH083744016,IFRC,Leyte,Santa Fe,Tibak,11/1/18,164,164,153
PH083700000,PH083744000,PH083744017,IFRC,Leyte,Santa Fe,Victoria,11/1/18,76,76,76
PH083700000,PH083744000,PH083744020,IFRC,Leyte,Santa Fe,Zone 4 Pob. (Cabangcalan),11/1/18,95,94,93
PH083700000,PH083744000,PH083744020,IFRC,Leyte,Santa Fe,Zone 4 Pob. (Cabangcalan),11/15/18,0,1,-1
PH083700000,PH083747000,PH083747022,American Red Cross,Leyte,Tacloban City (Capital),Barangay 103-A (San Paglaum),9/27/18,70,0,0
PH083700000,PH083747000,PH083747022,American Red Cross,Leyte,Tacloban City (Capital),Barangay 103-A (San Paglaum),10/4/18,-3,0,0
PH083700000,PH083747000,PH083747022,American Red Cross,Leyte,Tacloban City (Capital),Barangay 103-A (San Paglaum),10/11/18,-1,0,0
PH083700000,PH083747000,PH083747022,American Red Cross,Leyte,Tacloban City (Capital),Barangay 103-A (San Paglaum),10/25/18,-4,0,0
PH083700000,PH083747000,PH083747061,American Red Cross,Leyte,Tacloban City (Capital),Barangay 37-A,9/27/18,65,0,0
PH083700000,PH083747000,PH083747061,American Red Cross,Leyte,Tacloban City (Capital),Barangay 37-A,10/4/18,-2,0,0
PH083700000,PH083747000,PH083747061,American Red Cross,Leyte,Tacloban City (Capital),Barangay 37-A,10/11/18,-2,0,0
PH083700000,PH083747000,PH083747095,American Red Cross,Leyte,Tacloban City (Capital),Barangay 65,9/27/18,62,0,0
PH083700000,PH083747000,PH083747095,American Red Cross,Leyte,Tacloban City (Capital),Barangay 65,10/4/18,-1,0,0
PH083700000,PH083747000,PH083747095,American Red Cross,Leyte,Tacloban City (Capital),Barangay 65,10/11/18,-1,0,0
PH083700000,PH083747000,PH083747110,American Red Cross,Leyte,Tacloban City (Capital),Barangay 79 (Marasbaras),9/27/18,174,0,0
PH083700000,PH083747000,PH083747110,American Red Cross,Leyte,Tacloban City (Capital),Barangay 79 (Marasbaras),10/4/18,-18,0,0
PH083700000,PH083747000,PH083747151,American Red Cross,Leyte,Tacloban City (Capital),Barangay 83-C (San Jose),9/27/18,624,0,0
PH083700000,PH083747000,PH083747151,American Red Cross,Leyte,Tacloban City (Capital),Barangay 83-C (San Jose),10/4/18,-14,0,0
PH083700000,PH083747000,PH083747151,American Red Cross,Leyte,Tacloban City (Capital),Barangay 83-C (San Jose),10/25/18,-8,0,0
PH083700000,PH083748000,PH083748013,IFRC,Leyte,Tanauan,Cabarasan Guti,9/27/18,33,0,0
PH083700000,PH083748000,PH083748013,IFRC,Leyte,Tanauan,Cabarasan Guti,10/25/18,0,33,0
PH083700000,PH083748000,PH083748013,IFRC,Leyte,Tanauan,Cabarasan Guti,11/1/18,0,0,31
PH083700000,PH083748000,PH083748036,IFRC,Leyte,Tanauan,Mohon,9/27/18,54,0,0
PH083700000,PH083748000,PH083748036,IFRC,Leyte,Tanauan,Mohon,10/25/18,0,54,0
PH083700000,PH083748000,PH083748036,IFRC,Leyte,Tanauan,Mohon,11/1/18,0,0,51
PH083700000,PH083749000,PH083749002,Spanish Red Cross,Leyte,Tolosa,Canmogsay,9/27/18,105,0,0
PH083700000,PH083749000,PH083749002,Spanish Red Cross,Leyte,Tolosa,Canmogsay,11/1/18,0,42,0
PH083700000,PH083749000,PH083749002,Spanish Red Cross,Leyte,Tolosa,Canmogsay,11/22/18,-6,57,0
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,Do–a Brigida,9/27/18,617,0,0
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,Do–a Brigida,11/1/18,0,109,0
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,Do–a Brigida,11/8/18,0,108,0
PH083700000,PH083749000,PH083749014,Spanish Red Cross,Leyte,Tolosa,Do–a Brigida,11/22/18,0,2,0
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,9/27/18,62,0,0
PH083700000,PH083749000,PH083749015,Spanish Red Cross,Leyte,Tolosa,Imelda,11/1/18,0,60,0
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,9/27/18,152,0,0
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,11/8/18,0,151,0
PH083700000,PH083749000,PH083749006,Spanish Red Cross,Leyte,Tolosa,Olot,11/22/18,0,1,0
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,9/27/18,119,0,0
PH083700000,PH083749000,PH083749008,Spanish Red Cross,Leyte,Tolosa,Poblacion,11/1/18,0,119,0
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,9/27/18,139,0,0
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,11/8/18,0,138,0
PH083700000,PH083749000,PH083749009,Spanish Red Cross,Leyte,Tolosa,Quilao,11/22/18,0,4,0
PH083700000,PH083749000,PH083749010,Spanish Red Cross,Leyte,Tolosa,San Roque,11/22/18,400,398,0
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,9/27/18,136,0,0
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,11/1/18,0,68,0
PH083700000,PH083749000,PH083749012,Spanish Red Cross,Leyte,Tolosa,Tanghas,11/8/18,0,67,0
PH083700000,PH083750000,PH083750001,IFRC,Leyte,Tunga,Astorga (Upart),9/20/18,68,68,0
PH083700000,PH083750000,PH083750001,IFRC,Leyte,Tunga,Astorga (Upart),10/18/18,0,0,68
PH083700000,PH083750000,PH083750003,IFRC,Leyte,Tunga,Banawang,9/20/18,48,48,0
PH083700000,PH083750000,PH083750003,IFRC,Leyte,Tunga,Banawang,10/18/18,0,0,48
PH083700000,PH083750000,PH083750005,IFRC,Leyte,Tunga,San Pedro,9/20/18,60,59,0
PH083700000,PH083750000,PH083750005,IFRC,Leyte,Tunga,San Pedro,10/18/18,0,0,56
PH083700000,PH083750000,PH083750006,IFRC,Leyte,Tunga,San Roque,9/20/18,37,37,0
PH083700000,PH083750000,PH083750006,IFRC,Leyte,Tunga,San Roque,10/18/18,0,0,37
PH083700000,PH083750000,PH083750007,IFRC,Leyte,Tunga,San Vicente (Pob.),9/20/18,83,77,0
PH083700000,PH083750000,PH083750007,IFRC,Leyte,Tunga,San Vicente (Pob.),10/18/18,0,0,73
PH086000000,PH086002000,PH086002017,ICRC,Samar (Western Samar),Basey,Balante,7/11/18,52,52,0
PH086000000,PH086002000,PH086002017,ICRC,Samar (Western Samar),Basey,Balante,10/4/18,0,0,52
PH086000000,PH086002000,PH086002004,ICRC,Samar (Western Samar),Basey,Baloog,7/19/18,12,12,0
PH086000000,PH086002000,PH086002004,ICRC,Samar (Western Samar),Basey,Baloog,8/1/18,4,4,0
PH086000000,PH086002000,PH086002004,ICRC,Samar (Western Samar),Basey,Baloog,10/4/18,0,0,16
PH086000000,PH086002000,PH086002006,ICRC,Samar (Western Samar),Basey,Buenavista,7/23/18,60,60,0
PH086000000,PH086002000,PH086002006,ICRC,Samar (Western Samar),Basey,Buenavista,10/4/18,0,0,60
PH086000000,PH086002000,PH086002052,ICRC,Samar (Western Samar),Basey,Bulao,7/9/18,70,70,0
PH086000000,PH086002000,PH086002052,ICRC,Samar (Western Samar),Basey,Bulao,10/4/18,0,0,70
PH086000000,PH086002000,PH086002007,ICRC,Samar (Western Samar),Basey,Burgos,8/1/18,78,78,0
PH086000000,PH086002000,PH086002007,ICRC,Samar (Western Samar),Basey,Burgos,10/4/18,0,0,78
PH086000000,PH086002000,PH086002010,ICRC,Samar (Western Samar),Basey,Cancaiyas,7/19/18,58,58,0
PH086000000,PH086002000,PH086002010,ICRC,Samar (Western Samar),Basey,Cancaiyas,8/1/18,1,1,0
PH086000000,PH086002000,PH086002010,ICRC,Samar (Western Samar),Basey,Cancaiyas,10/4/18,0,0,59
PH086000000,PH086002000,PH086002013,ICRC,Samar (Western Samar),Basey,Cogon,7/9/18,122,122,0
PH086000000,PH086002000,PH086002013,ICRC,Samar (Western Samar),Basey,Cogon,10/4/18,0,0,122
PH086000000,PH086002000,PH086002025,ICRC,Samar (Western Samar),Basey,Del Pilar,8/1/18,118,118,0
PH086000000,PH086002000,PH086002025,ICRC,Samar (Western Samar),Basey,Del Pilar,10/4/18,0,0,118
PH086000000,PH086002000,PH086002015,ICRC,Samar (Western Samar),Basey,Guintigui-an,7/2/18,41,41,0
PH086000000,PH086002000,PH086002015,ICRC,Samar (Western Samar),Basey,Guintigui-an,10/4/18,0,0,41
PH086000000,PH086002000,PH086002021,ICRC,Samar (Western Samar),Basey,Loog,7/23/18,151,151,0
PH086000000,PH086002000,PH086002021,ICRC,Samar (Western Samar),Basey,Loog,8/1/18,28,28,0
PH086000000,PH086002000,PH086002021,ICRC,Samar (Western Samar),Basey,Loog,10/4/18,0,0,179
PH086000000,PH086002000,PH086002022,ICRC,Samar (Western Samar),Basey,Mabini,7/19/18,293,292,0
PH086000000,PH086002000,PH086002022,ICRC,Samar (Western Samar),Basey,Mabini,8/1/18,12,12,0
PH086000000,PH086002000,PH086002022,ICRC,Samar (Western Samar),Basey,Mabini,10/4/18,0,0,304
PH086000000,PH086002000,PH086002024,ICRC,Samar (Western Samar),Basey,Manlilinab,7/19/18,32,32,0
PH086000000,PH086002000,PH086002024,ICRC,Samar (Western Samar),Basey,Manlilinab,8/1/18,3,3,0
